id,title,url,summary,score,timestamp,highlights,query_text
DL-40c33ffd9c343e953cec3a44eb2d0b31,What happened on June 4th?,https://www.insuedthueringen.de/inhalt.kalenderblatt-was-geschah-am-4-juni.1d9ea725-7362-4fbf-8cbb-e036c91913b0.html,"Historical data 2020 - After 32 years, Lufthansa has withdrawn from the leading index Dax of the 30 most important companies due to a decline in its price. Germany's largest airline will join the MDax of medium-sized companies on 22 June. Deutsche Wohnen, the Berlin-based real estate group, will take its place in the Dax.",1.0,2025-06-04T00:00:33,[],is
DL-cbf254d1ea3c9374f6f3472365ea0a38,Sabrina Carpenter in bare buttocks shorts tried to catch a car on the side,https://lenta.ru/news/2025/06/04/sabrina-karpenter-v-obnazhayuschih-yagoditsy-shortah-popytalas-poymat-mashinu-na-obochine/,"Sabrina Carpenter released an excerpt from a new music video for ""Busy Woman"" She appeared in a shortened white shirt and blue shorts with a high landing. In addition, she posed in front of the camera in open pants.",1.0,2025-06-04T01:00:18,[],is
DL-35d926e62f0827659a24e8230cce6783,PICTURE (2nd) FOLLOW-UP TO ISLAND'S 38TH ASSEMBLY MEETING,https://www.cumhuriyet.com.tr/resmi-ilanlar/gaiplik-2-ilani-t-c-istanbul-anadolu-38-asliye-hukuk-mahkemesi-2406715,"Gaiplik declaration Trial Chamber, Istanbul VAKIFLAR II to inform the Court within 6 months. eviction request requested: 130 islands located in Skopje district, Selamiali mahalla, Selamsiz street.",1.0,2025-06-04T00:00:00,[],is
DL-042a4f79c614b2bf7118ea65ae378a79,Animator — seriously an occupation that's still not taken seriously.,https://www.dalmacijadanas.hr/animator-ozbiljno-zanimanje-koje-jos-uvijek-nitko-ne-shvaca-ozbiljno/,"The animation business is often all about the vivid """" listening """" of children. To work with children in kindergarten or school, you have to finish a tough high school. You're welcome to sign up. If you're polite and well-dressed, you fall. There's almost no competition. You don't seem to need — nothing. The owners are trying to pay the rent, pay the students.",1.0,2025-06-04T00:02:21,[],is
DL-9a05bf9d4403291e33422300cf60fdcc,Austrian daily under fire after Clint Eastwood slams 'phony' interview,https://japantoday.com/category/entertainment/austrian-daily-under-fire-after-clint-eastwood-slams-%27phony%27-interview,"Clint Eastwood said an alleged interview with him was ""entirely phony"" The interview was picked up widely by American media over the weekend. Eastwood criticizes lack of fresh ideas in the film industry as ""we live in an era of remakes""",1.0,2025-06-04T05:33:00,[],is
DL-addb9c6b26a0da1474c6391035451faf,Leire Díez calls for the PSOE to resign after giving its version of the audios in Ferraz,https://www.lavanguardia.com/politica/20250604/10751248/leire-diez-pide-baja-psoe-dar-version-audios-ferraz.html,"Socialist activist Leire Dez performed a show on the doorstep of Ferraz yesterday. She had not been remembered since the September 2016 convulsion in which the then president of the party’s federal committee, Andalusian Verónica Pérez, appeared before a cloud of cameras shouting “I am the only authority in the PSOE”. ERC and Podemos also request Sánchez’s appearance to explain the audios.",1.0,2025-06-04T00:05:00,[],is
DL-eb76bec2364e3939afc467382196ca4e,In the United States criticized the attack on strategic military airfields in Russia,https://lenta.ru/news/2025/06/04/v-ssha-raskritikovali-ataku-po-strategicheskim-voennym-aerodromam-v-rossii/,"""when you attack part of an opponent's survival system, that is, his triad, it means that your level of risk increases because you don't know how the other side will behave, you're not sure,"" he said. Kellogg noted that Washington does not support such a development of the situation.",1.0,2025-06-04T00:30:00,[],is
DL-f9782b3affb4cbfd3b313e090d7a667c,Odessa exploded on June 4.,https://24tv.ua/odesi-lunayut-vibuhi-bpla-atakuyut-morya_n2838251,"Odessa and the region, undercover! The horn is attacking the strike drones. In a nutshell, the alerts, the missile threat, the threat of UAV strikes in all regions, the explosions, and the consequences of Russian attacks.",1.0,2025-06-04T01:02:00,[],is
DL-40c88568e6db1733ebb8540da7757378,Swiatek and Sabalenka set up French Open semifinal clash as Alcaraz sweeps through,https://japantoday.com/category/sports/swiatek-and-sabalenka-set-up-french-open-clash-as-alcaraz-in-hunt-for-semis,"Iga Swiatek beats Aryna Sabalenka 6-0, 6-1, 6-4 on court Philippe Chatrier. Carlos Alcaraz beats Tommy Paul for the loss of just five games in the night session. She is aiming to become the first woman to win four straight Roland Garros crowns.",1.0,2025-06-04T05:43:00,[],is
DL-3032ac33dfe2f0d2c49cdf3b96f6cce9,Pensioners do not steal the future,https://www.elcorreo.com/opinion/tribunas/mikel-etxebarria-dobaran-pensionistas-robamos-futuro-20250604000044-nt.html,"Pensions are a birthright, not a gift or a privilege; they are the fruit of an intergenerational pact based on justice. Pensioners, after being quoted for decades, pay taxes; we have exactly the same withholding tax as if they were income from work. We contribute to consumption, to the development of the economy and to the creation and maintenance of jobs.",1.0,2025-06-04T00:00:45,[],is
DL-43bb44297a677332c06b1976739c5f63,"Wednesday, August 4, 2025: LecceCronaca.it",https://www.leccecronaca.it/index.php/2025/06/04/diario-del-giorno-domenica-4-giugno-2023/,"On the night of June 3 and 4, 1989, Chinese People's Liberation Army tanks killed thousands of people in Tiananmen Square. In that year, many communist regimes were overthrown in Europe. Here's a reminder of how late we're going to be by the end of the month.",1.0,2025-06-04T00:00:00,[],is
DL-9a426e56bff8d2c4a03b44e98cac40cb,TRAFFIC AND KASKO COMPANY HOSTING FOR SMALL BUSINESS BUSINESS HOLDERS,https://www.cumhuriyet.com.tr/resmi-ilanlar/idareye-ait-binek-araclar-icin-trafik-ve-kasko-sigortasi-hizmet-alimi-2406714,IDC Blocks A3 Block No:10/2 34662 Yeşilköy/ BAKIRKOY/ISTANBUL c) Telephone and fax number: 2122403400 - 2122195322 ç) Internet page where the tender document can be viewed and downloaded by e-mail. The work will start within 5 days from the date of signing of the contract.,1.0,2025-06-04T00:00:00,[],is
DL-3f8554b7ecafb950ed30e17ca335bb54,"Calcutta HC denies Sharmistha Panoli bail, says speech can't hurt others | 03 June | Speed News",https://www.indiatvnews.com/video/originals/calcutta-hc-denies-sharmistha-panoli-bail-says-speech-can-t-hurt-others-03-june-speed-news-2025-06-04-993193,"Calcutta HC denies Sharmistha Panoli bail, says speech can't hurt others | 03 June | Speed News Calcutta HC denies Sharmistha Panoli bail, says speech can't hurt others. CDS Chauhan says losses are unimportant; only mission success matters in Operation Sindoor. Centre's new Ladakh policy reserves 85% of government jobs for residents. Get all the latest updates of the day in today's Speed News.",1.0,2025-06-04T00:07:21,[],is
DL-90e9e8a3a7b6c8e8e2eb57c77d8fb330,Farewell to the ‘panots’,https://www.lavanguardia.com/participacion/cartas/20250604/10751450/adios-panots.html,"The designs of the pavement of the streets of Barcelona have always given character to the city: the rounds within a square, the partial squares, the waves of the sea that rose up the Rambla, the panots with banana leaves of the Diagonal... I see the new floor of the Rambla, some pressed cement slabs without any drawings and where the stains and cracks will act as unwanted ornaments. Is that how they are going to pave it?",1.0,2025-06-04T00:11:29,[],is
DL-a296f79a5025e0298e84c509dfc33070,First aid: Pack-Tips: This all belongs in the festival pharmacy,https://www.rhein-zeitung.de/pack-tipps-das-gehoert-alles-in-die-festival-apotheke_arid-4046722.html,"Maltese paramedic Tamara Sperber explains how to treat swellings yourself. Checklist: Well prepared for festival Disinfectants: one for the hands, one for wounds.",1.0,2025-06-04T00:08:00,[],is
DL-4a6200c4dd8db33acad366f2f14eaa06,Vande Bharat to chug in Paraguay,https://www.tribuneindia.com/news/india/vande-bharat-to-chug-in-paraguay/,"Paraguay’s President Santiago Pena Palacios has expressed keen interest in importing India’s Vande Bharat trains. He extended an invitation for India to participate in the Central Bi-Oceanic Railway Corridor project, which aims to connect the Atlantic and Pacific Oceans.",1.0,2025-06-04T03:30:13,[],is
DL-0e9d39101446003071e8f11e3c59145d,Who's on Trump's team?,https://24tv.ua/geopolitics/hto-komandi-trampa-zastupnik-rubio-darren-bitti-odruzheniy-rosiyankoyu_n2838240,"Darren Bitti has been a source of concern in the State Department since he was appointed in February. In 2021, he married Julia Kirillova, a Russian alcoholic tycoon. It turns out Bitty's wife is a niece of Sergey Chernikov.",1.0,2025-06-04T00:35:02,[],is
DL-38ee400bcfe646ea2fb0d3d72d7b0827,Japan lower house OKs bill to crack down on illegal online gambling,https://japantoday.com/category/crime/japan-lower-house-oks-bill-to-crack-down-on-illegal-online-gambling,House of Representatives passes bill to tighten regulations on gambling addiction. The bill bans the opening of online casino websites as well as transmitting information aimed at attracting users to such sites.,1.0,2025-06-04T06:33:00,[],is
DL-c09103292b116d9cb570352788a410e7,What threatens the organizers of the performances of Alla Pugacheva in Russia,https://dni.expert/showbiz/2025/6/4/536521.html,"In recent years, the name of Alla Pugacheva continues to provoke heated discussions in Russian society. Since the singer left the country, rumors of her return periodically appear. At the end of May it became known that the singer could visit the festival ""New Wave"" in Kazan in August.",1.0,2025-06-04T00:23:31,[],is
DL-fec7ab56377aaa2cbf1b33b157c1d281,Stolen in Moscow business coach complained of harassment and asked for help,https://lenta.ru/news/2025/06/04/areg/,"Areg Shchepikhin spoke with acquaintances about harassment and asked for help. A friend of the kidnapped specified that in the summer of 2024, the man suddenly complained that he was being persecuted. The kidnapping of a man near Yaroslavl railway station was reported earlier.",1.0,2025-06-04T00:26:00,[],is
DL-d3b62f399c5171a77304e4a6cf3179d4,Police did not find the kidnapped at Yaroslavl railway station business trainer,https://lenta.ru/news/2025/06/04/politseyskie-ne-nashli-pohischennogo-na-yaroslavskom-vokzale-biznes-trenera/,Areg Shchepihin was kidnapped at Yaroslavl station during the detention of the black Mercedes car. The kidnapping of a man became known in the evening of June 3. It is also unknown what happened to the abductee.,1.0,2025-06-04T00:46:48,[],is
DL-d96fd011ee020807cd13543c4ab284a3,Real Madrid claim for Edin Dzeko!,https://www.aksam.com.tr/spor/edin-dzeko-icin-real-madrid-iddiasi/haber-1574727,"Edin Dzeko is on Real Madrid's agenda, Defansa Central reported. Real Madrid are interested in the 39-year-old. Alonso asked for a substitute for the team.",1.0,2025-06-04T00:00:00,[],is
DL-de6e6f7f6518de99e07cbb1ad4e710e5,"‘Flamenco is wild, today it is all about us’",https://www.diariocordoba.com/cultura/2025/06/04/flamenco-salvaje-hoy-dan-enlatado-118182214.html,"In the presentation of the Noche Blanca 2025, he suggested that this date should not be forgotten about flamenco. I agree with all the Flemish proposals, but you are very innovative and mixed. -I cannot say, I do not know, the only thing I know is that I have a 'Puro jondo'",1.0,2025-06-04T00:00:57,[],is
DL-80eb97f7cf5999d108303b8e82c43be9,Kellogg: Trump will decide whether to impose tough restrictions on Russia,https://riamo.ru/news/politika/kellog-tramp-reshit-vvodit-li-zhestkie-ogranichenija-protiv-rossii/,"The U.S. administration has completed the preparation of a large-scale sanctions package. President Trump’s special envoy, Keith Kellogg, confirmed the document’s readiness to be implemented. The bill envisages radical measures – from 500% duties on goods from Russia's partners to secondary sanctions against third countries.",1.0,2025-06-04T00:27:00,[],is
DL-4eafc63254767940370841ad11d8cef5,The Panel recommends no compensation for contract losses.,https://www.lavanguardia.com/opinion/20250604/10751164/cobra-verdu.html,"In the last 48 hours, a photograph taken with Artificial Intelligence has brought the Rural Agents and some neighbours of Verd (Urgell) to their heads. The image of the discord of a snake of India entangled among vineyards was used to sow panic among parishioners. After analyzing it with verification tools, the agents concluded with a 96% probability that it was an image generated by IA.",1.0,2025-06-04T00:05:00,[],is
DL-b2de4fa54c3a6964a9dca62091910fe9,New crossover Audi Q3 based on Volkswagen Tiguan showed in the network,https://www.obozrevatel.com/avto-oboz/samyij-dostupnyij-krossover-audi-na-baze-volkswagen-pokazali-v-novom-vide.htm,The new Audi Q3 2026 will be the most affordable crossover of the company in the most modern line of the German brand. The car will be built again on the basis of the Volkswagen Tiguan crossover. On the channel TALKWHEELS showed what a new German car can look like. It will be powered by gasoline and diesel engines that meet modern environmental standards.,1.0,2025-06-04T00:00:00,[],is
DL-f0303e080ad36149c2a0bcd5f2b07022,On a key position in the Pentagon approved the official who blocked assistance to Ukraine,https://unn.ua/ru/news/na-klyuchevuyu-dolzhnost-v-pentagone-utverzhden-chinovnik-kotorii-blokiroval-pomoshch-ukraine,From Soviet heritage to NATO standards: Ukraine seeks solutions to service equipment from around the world,1.0,2025-06-04T01:11:36,[],is
DL-2c3e801b30d3e5e89eb10c12d59f2ba1,With or without help?: Tax return 2024: These deadlines apply,https://www.rhein-zeitung.de/steuererklaerung-2024-diese-fristen-gelten_arid-4046723.html,This year the regular deadline is again 31 July 2025. More time remains only for those who entrust a tax consultant or wage tax assistance association with the work. The tax filing period from 2024 will automatically be extended to 30 April 2026.,1.0,2025-06-04T00:08:00,[],is
DL-d026117124c17c07088b1727d5f24107,Poland sets government confidence vote for June 11 as Tusk notes a ‘new political reality’,https://japantoday.com/category/world/poland%27s-pm-tusk-says-confidence-vote-in-parliament-on-his-government-will-take-place-june-111,"VaNESSA GERA Prime Minister Donald Tusk calls for a confidence vote on his government on June 11. He called for the vote after his political ally, the liberal Warsaw mayor, lost Poland’s weekend presidential election to conservative Karol Nawrocki. The election revealed deep divisions in the country, located along the eastern flank of NATO and the European Union.",1.0,2025-06-04T04:55:00,[],is
DL-c4b3c38229350c9e0e0f9232c812525f,Klingbeil consultant considers maternity pension and gastro-aid to be errors,https://www.finanznachrichten.de/nachrichten-2025-06/65575532-klingbeil-berater-haelt-muetterrente-und-gastro-hilfe-fuer-fehler-003.htm,"Jens Südekum is advisor to Federal Finance Minister Lars Klingbeil. ""We must prevent the money from being spent for consumer purposes,"" he tells the ""Rhine Post"" he does not expect the EU to block the infrastructure and defence debt packages.",1.0,2025-06-04T00:06:00,[],is
DL-5c679ca5428d4b6152b36ef379d7554f,Osimhen transfer a breach!,https://www.aksam.com.tr/spor/osimhen-transferi-arapsaci/haber-1574733,"News Center ACT SPOR Victor Osimhen accepted Al-Hilal's offer. The Saudi team promised to pay the 75m euros Naples requested. Al Hilal said the deal was a happy one, with a total value of 195m euros.",1.0,2025-06-04T00:00:00,[],is
DL-dcf82b5aaf520c69b015450292a180e6,Sahiba Gafarova held discussions with the Ambassador of Pakistan,https://www.trend.az/azerbaijan/politics/4053257.html,Sahiba Gafarova met with the Ambassador Extraordinary and Plenipotentiary of the Islamic Republic of Pakistan to our country Ghassim Mohiuddin. The meeting underlined the successful development of strategic partnership and fraternal ties between Azerbaijan and Pakistan. She spoke about the official visit of Pakistani Prime Minister Mohammad Shahbaz Sharif last week. He informed widely about the conflict between Pakistan and India.,251.47287,2025-06-04T16:23:00+00:00,"['BAKU /Trend/ - On June 4, the Speaker of the Milli Majlis of Azerbaijan Sahiba Gafarova met with the Ambassador Extraordinary and Plenipotentiary of the Islamic Republic of Pakistan to our country Ghassim Mohiuddin.', 'He informed widely about the conflict between Pakistan and India and highly appreciated the support of Pakistan by Azerbaijan in all spheres.', 'The positive impact of inter-parliamentary cooperation on the development of relations between the two countries was noted at the meeting.']",pakistan
DL-26a3194ebc480fcfe498b787f02b8fd1,"Pakistan's economy to grow 2.7% in fiscal 2025, survey shows",https://www.channelnewsasia.com/business/pakistans-economy-grow-27-fiscal-2025-survey-shows-5171216,"Finance Minister Muhammad Aurangzeb said he did not want the economy to expand too quickly. For fiscal 2025, growth was held back by a reduction in output from large-scale manufacturing and a decline in major crops. Agricultural sector growth of 0.6 per cent was the lowest in nine years, hit by adverse weather.",229.70062,2025-06-09T13:01:00+00:00,"[""Topline Securities, a local brokerage, said the 2.7 per cent growth in fiscal 2025 was well below Pakistan's long-term average of 4.7 per cent, and was likely to be revised down due to optimistic assumptions on industrial output."", 'Pakistan had a current account surplus of $1.9 billion in the nine months compared with a deficit of $200 million in the same period a year earlier, it showed.', ""The update comes as Pakistan’s economy is stabilising but remains fragile as the country navigates reforms under a $7 billion IMF programme.\nPakistan's federal budget for the next fiscal year starting July will be released on Tuesday.""]",pakistan
DL-0472956597ab06ce1de8c6f0e6672d14,Azerbaijan Openly Stands In Solidarity With Pakistan Amid Tensions With India - Speaker (PHOTO),https://menafn.com/1109636218/Azerbaijan-Openly-Stands-In-Solidarity-With-Pakistan-Amid-Tensions-With-India-Speaker-PHOTO,"Sahiba Gafarova had a meeting with the Extraordinary and Plenipotentiary Ambassador of the Islamic Republic of Pakistan in our country, Qasim Mohiuddin, on 4 June. The progress of the strategic connections of Azerbaijan and Pakistan, based on friendship and fraternity, was mentioned with pleasure as the meeting went on.",218.73036,2025-06-04T00:00:00,"['MENAFN - Trend News Agency)Speaker of the Azerbaijani Parliament, Sahiba Gafarova had a meeting with the Extraordinary and Plenipotentiary Ambassador of the Islamic Republic of Pakistan in our country, Qasim Mohiuddin, on 4 June, the parliamentary press', ""With as much satisfaction, Speaker Sahiba Gafarova referred to last week's visit to our country by Prime Minister of the Islamic Republic of Pakistan Shehbaz Sharif, the trip of both Heads of State to the de-occupied Azerbaijani town of Lachin and the"", 'He conveyed the greetings of the Speaker of the National Assembly of the Islamic Republic of Pakistan, Sardar Ayaz Sadiq, to the Speaker of the Parliament of the Republic of Azerbaijan.']",pakistan
DL-aed8d2a37082732a159f112966361fa9,Azerbaijan openly stands in solidarity with Pakistan amid tensions with India - speaker (PHOTO),https://en.trend.az/azerbaijan/politics/4053256.html,"Speaker Sahiba Gafarova had a meeting with the Extraordinary and Plenipotentiary Ambassador of the Islamic Republic of Pakistan in our country, Qasim Mohiuddin, on 4 June. The progress of the strategic connections of Azerbaijan and Pakistan, based on friendship and fraternity, was mentioned with pleasure as the meeting went on.",215.65248,2025-06-04T17:04:00,"['Speaker of the Azerbaijani Parliament, Sahiba Gafarova had a meeting with the Extraordinary and Plenipotentiary Ambassador of the Islamic Republic of Pakistan in our country, Qasim Mohiuddin, on 4 June, the parliamentary press service told Trend reports', 'With as much satisfaction, Speaker Sahiba Gafarova referred to last week’s visit to our country by Prime Minister of the Islamic Republic of Pakistan Shehbaz Sharif, the trip of both Heads of State to the de-occupied Azerbaijani town of Lachin and the', 'He conveyed the greetings of the Speaker of the National Assembly of the Islamic Republic of Pakistan, Sardar Ayaz Sadiq, to the Speaker of the Parliament of the Republic of Azerbaijan.']",pakistan
DL-21abae9daea916df3fd779d2df64c7f7,"Pakistan gives massive 500% salary hike to NA Speaker, Senate Chairman, month after securing USD 1 billion package from...",https://www.dnaindia.com/world/report-pakistan-gives-massive-500-per-cent-salary-hike-to-na-speaker-senate-chairman-month-after-securing-usd-1-billion-package-from-imf-3157769,"The government led by Pakistan Prime Minister Shehbaz Sharif approved a PKR 519,000 monthly salary increase. The move comes at a time when Pakistan's economy is crippled by unending political chaos and huge unrest in the provinces of Balochistan and Khyber Pakhtunkhwa. In March, the Sharif-led Pakistani government had approved an astonishing 188 per cent increase in the salaries of cabinet ministers, ministers of state and advisors.",165.8279,2025-06-07T00:00:00,"[""The move comes at a time when Pakistan's economy is crippled by unending political chaos and huge unrest in the provinces of Balochistan and Khyber Pakhtunkhwa, formerly known as the North West Frontier Province (NWFP)."", 'The developments have been severely criticised by the citizens of the country who remain burdened with high taxations, job loss, inflation, high fuel cost, high electricity price, and a plethora of other problems.', ""READ | Elon Musk's Starlink launch in India: What it means for internet access as world's richest man takes on Mukesh Ambani's Jio, Sunil Mittal's Airtel\nPakistan's economy has for long been surviving on loans received from the International Monetary""]",pakistan
DL-369f7d65b30442e395aaa06f46946b20,Pakistan progressing under leadership of PM Shehbaz: Tarar,https://dunyanews.tv/en/Pakistan/888325-pakistan-progressing-under-leadership-of-pm-shehbaz-tarar,"Attaullah Tarar says Pakistan has achieved great success under leadership of PM Shehbaz Sharif and Field Marshal Syed Asim Munir. Talking to media, he said a befitting response was given to the Indian blatant aggression against Pakistan due to the comprehensive strategy of the field Marshal. He said friendly countries also extended full support to Pakistan during Pak-India tension.",164.27301,2025-06-06T00:00:00,"[""Pakistan progressing under leadership of PM Shehbaz: Tarar\nPakistan Pakistan Pakistan progressing under leadership of PM Shehbaz: Tarar\nTurning to the prime minister's recent visit to Saudi Arabia, the minister termed it highly successf\nFollow on Published"", ""He said the friendly countries also extended full support to Pakistan during Pak-India tension.\nAttaullah Tarar said Pakistan has made significant progress at diplomatic front and the entire world acknowledged Pakistan's success."", 'He said the prime minister during the Eid days, held telephonic conversations with leaders of different Muslim countries and to extend them warm Eid greetings.']",pakistan
DL-0024a3554bdd66fb917975dad0330fbe,National Day reception.,https://www.theportugalnews.com/br/noticias/2025-06-05/recepcao-do-dia-nacional/98317,"The Embassy of the Islamic Republic of Pakistan hosted a National Day reception at the Embassy Headquarters to commemorate the 85th anniversary of the Resolution of Pakistan. Pakistan's National Day is officially celebrated on March 23, this year's reception was held in May to allow for wider participation after Ramadan and Passover.",163.23979,2025-06-06T11:00:36+00:00,"['The Embassy of the Islamic Republic of Pakistan in Lisbon hosted a National Day reception at the Embassy Headquarters to commemorate the 85th anniversary of the Resolution of Pakistan.', ""Credits: Image courtesy; reception presented with a cultural showcase presenting Pakistan's rich heritage, natural beauty and creative identity."", 'The conversations between Portuguese diplomats, community leaders and partners reflected a spirit of cultural exchange and shared curiosity.']",pakistan
DL-530d5ce35047316d67a955c776dc092c,GLOBAL OUTREACH AGAINST PAKISTAN,https://economictimes.indiatimes.com/topic/global-outreach-against-pakistan,"All-party delegation engaged with Saudi Arabia, Kuwait, Bahrain, and Algeria. Discussions focused on India's response to the Pahalgam terror attack. Partner countries expressed concerns about Pakistan's association with terrorism.",154.6386,2025-06-07T09:41:00+00:00,"[""Partner countries expressed concerns about Pakistan's association with terrorism."", ""A notable moment occurred when his son, journalist Ishan Tharoor, unexpectedly posed a question regarding evidence of Pakistan's involvement.\n06 Jun, 2025, 11:21 AM IST\nIDFC First Bank Share Price\nICICI Lombard General Insurance Company Share Price\nGodrej""]",pakistan
DL-70c179df486f20cd0e96885b44a7e4f7,"Amid conflict, a cultural blockade remains between India and Pakistan",https://www.wkms.org/2025-06-09/amid-conflict-a-cultural-blockade-remains-between-india-and-pakistan,"Osamah Nasir posted a video on his Instagram account of his friend Michelle's wedding. In the video, he posted about iconic food spots, Pakistan's Hindu community and historic architecture. But then he got a notification from Instagram. His account was now unavailable in India.",154.34322,2025-06-09T18:05:12,"['India blamed Pakistan for the attack and launched strikes across the border. Pakistan denied it and fought back. Fighting ended with a ceasefire four days later.', ""He's 29, and his Instagram page mostly focuses on cultural humor, the kind that he says is also relatable to people in India. It was blocked."", ""JOLES: Hasan Zaidi is a filmmaker and editor at Dawn, Pakistan's largest English newspaper. He says both countries have used cultural boycotts during tense political moments in the past.""]",pakistan
DL-befb5cafe105db5e0e5eebed7a6c822d,"Amid conflict, a cultural blockade remains between India and Pakistan",https://www.wshu.org/2025-06-09/amid-conflict-a-cultural-blockade-remains-between-india-and-pakistan,"Social media is one of the few places where India and Pakistan can come together. But during the most serious escalation between the two nuclear powers in decades, content was censored .
Copyright 2025 NPR",152.31346,2025-06-09T18:05:12,"['Social media is one of the few places where India and Pakistan can come together. But during the most serious escalation between the two nuclear powers in decades, content was censored .\nCopyright 2025 NPR']",pakistan
DL-e3831c0a0bed76adfaed4cd3726a8741,Pakistan poised to buy J-35 from China,https://www.haberturk.com/pakistan-cin-den-j-35-satin-almaya-hazirlaniyor-3797685,Pakistan's official X account has signaled it is getting closer to supplying 40 Chinese-made J-35 warplanes. China has also offered Pakistan 500 KJ-500 early warning and control aircraft. Pakistan has obtained several great embassy successes.,140.79959,2025-06-07T20:36:00+00:00,"[""China has also offered Pakistan 500 KJ-500 early warning and control aircraft. A statement from the Pakistani government's X account also cited the defence agreement with Azerbaijan."", 'Under the presidency of Prime Minister Muhammad Nawaz Sharif {@CMShehbaz }, Pakistan has obtained several great embassy successes, including 40 fast jet aircraft from China, J-35 Steel Aircraft, KJ-500 Ox, HQ-19 Defence System delivery and repayment of', 'a $3.7 billion loan, and 100,000 sub-Saharan Indians in cooperation with Huairou... pic.twitter.com/xEvJ0LSQRT — Government of Pakistan (@GovtofPakistan) June 6, 2025 Attacks and clashes India launched missile attacks on Pakistani territory and Pakistan-controlled']",pakistan
DL-9185fc729141656677dc6c4ec82dd011,"200,000 Afghans Leave Pakistan as Deportations Resume",https://thesun.my/world-news/200000-afghans-left-pakistan-since-deportations-renewed-AN14191054,"Pakistan has launched a strict campaign to evict 800,000 Afghans. More than 135,000 Afghans left Pakistan in April, according to the ministry. Millions of Afghans have poured into Pakistan over the past several decades.",140.68965,,"['ISLAMABAD: More than 200,000 Afghans have left Pakistan since the government renewed a deportation drive in April, Islamabad’s interior ministry told AFP.', 'Pakistan has launched a strict campaign to evict more than 800,000 Afghans who have had their residence permits cancelled, including some who were born in Pakistan or lived there for decades.', 'Last year Pakistan recorded the highest number of deaths from attacks in a decade.']",pakistan
DL-82e9ddef417b4f4eee295dc99a90fe71,Pakistan's Diplomatic Stance: Ready but Reserved,https://www.devdiscourse.com/article/law-order/3446832-pakistans-diplomatic-stance-ready-but-reserved,"Pakistan has signaled its openness to dialogue with India but remains reserved about entering talks under pressure. This announcement comes from Pakistan's Foreign Minister Ishaq Dar. These events were triggered by an attack in Indian Kashmir on April 22. Controversy also looms over water rights, with Pakistan urging negotiations on this issue.",140.00874,2025-06-04T17:14:03,"['Amid heightened tensions in the region, Pakistan has signaled its openness to dialogue with India but remains reserved about entering talks under pressure.', ""This announcement comes from Pakistan's Foreign Minister Ishaq Dar, underscoring the fragile relationship between the nuclear-armed neighbors after their severe military clashes in decades."", 'Controversy also looms over water rights, with Pakistan urging negotiations on this issue while India insists on focusing discussions solely on terrorism.']",pakistan
DL-118f9a892b46b2cfa49d0647ea3ba333,Azerbaijan and Pakistan discussed diversification of economic cooperation,https://report.az/ru/biznes/azerbajdzhan-i-pakistan-obsudili-diversifikaciyu-ekonomicheskogo-sotrudnichestva/,Azerbaijan and Pakistan discussed diversification of economic cooperation. Discussions were held during a meeting with the Minister of Oil of Pakistan Ali Pervez Malik.,138.92564,2025-06-04T16:30:22,"['Azerbaijan and Pakistan discussed diversification of economic cooperation Azerbaijan and Pakistan discussed diversification of economic cooperation. Azerbaijan and Pakistan discussed diversification of economic cooperation.', 'According to the Report, the Minister of Economy Mikail Jabbarov wrote about it in his account in the social network X.', 'Discussions were held during a meeting with the Minister of Oil of Pakistan Ali Pervez Malik in the framework of the 30th Baku Energy Week.']",pakistan
DL-0a16bd778fb155feac66b96677b068af,Rajnath Concerned Over Pakistan Taking Vice-Chair of Counter-Terror Panel,https://www.deccanchronicle.com/nation/rajnath-concerned-over-pakistan-taking-vice-chair-of-counter-terror-panel-1884498,Pakistan sheltered the mastermind of the 9/11 attacks. Its land has been used as a refuge for global terrorist organisations. India and Pakistan attained independence at the same time. Defence Minister Rajnath Singh said Pakistan always tried to justify this menace.,138.33794,2025-06-10T21:28:20,"['Terrorists like Hafiz Saeed and Masood Azhar roam around openly, and senior officers of the Pakistan Army attend the funerals of terrorists. Now, the same country is expected to lead the global community against terrorism.', 'Pakistan has always given shelter to terrorists, trained them on its soil and helped them,"" said the defence minister.\nHe said Pakistan always tried to justify this menace.', '“Funding Pakistan means funding the infrastructure of terrorism. Pakistan is a nursery of terrorism. It should not be nourished,” he added.\nSingh advised Pakistan to seek India’s help if it is unable to take action against terrorism on its soil.']",pakistan
DL-b471e2c2780d5c90a50e41760b10e2b6,How the Indian media's falsehoods impacted lives during its fighting with Pakistan,https://www.klcc.org/2025-06-08/how-the-indian-medias-falsehoods-impacted-lives-during-its-fighting-with-pakistan,"In India, sensationalist TV news coverage of fighting between India and Pakistan reveals the polarization of the country's media.
Copyright 2025 NPR",138.17812,2025-06-08T08:20:56,"[""In India, sensationalist TV news coverage of fighting between India and Pakistan reveals the polarization of the country's media.\nCopyright 2025 NPR""]",pakistan
